county_id,id,year,yield
874,4254,1994,125.0
2724,4255,1994,110.0
1744,4256,1994,150.0
176,4257,1994,139.0
2384,4258,1994,176.0
507,4259,1994,120.0
475,4260,1994,127.0
816,4261,1994,125.0
1016,4262,1994,120.0
2314,4263,1994,141.0
2113,4264,1994,169.0
1576,4265,1994,183.0
7,4266,1994,165.0
644,4267,1994,148.0
1547,4268,1994,120.0
1803,4269,1994,120.0
2458,4270,1994,163.0
2783,4271,1994,140.0
1109,4272,1994,139.0
124,4273,1994,115.0
1858,4274,1994,147.0
755,4275,1994,115.0
3151,4276,1994,117.0
2641,4277,1994,124.0
3152,4278,1994,148.0
3092,4279,1994,133.0
301,4280,1994,116.0
2068,4281,1994,129.0
3048,4282,1994,136.0
1872,4283,1994,161.0
2949,4284,1994,155.0
197,4285,1994,162.0
2243,4286,1994,150.0
2101,4287,1994,142.0
2991,4288,1994,155.0
206,4289,1994,165.0
1814,4290,1994,133.0
962,4291,1994,109.0
638,4292,1994,111.0
2457,4293,1994,109.0
993,4294,1994,108.0
3102,4295,1994,130.4
2044,4296,1994,111.7
2143,4297,1994,103.0
238,4298,1993,140.0
3035,4299,1993,143.5
53,4300,1993,129.5
2891,4301,1993,113.5
530,4302,1993,140.0
2894,4303,1993,134.0
2556,4304,1993,117.0
1461,4305,1993,113.5
1727,4306,1993,112.0
2703,4307,1993,110.0
455,4308,1993,118.5
1010,4309,1993,147.0
2062,4310,1993,139.0
2610,4311,1993,125.0
1420,4312,1993,135.0
641,4313,1993,127.0
2036,4314,1993,142.5
2934,4315,1993,164.5
1775,4316,1993,127.5
1117,4317,1993,125.0
1118,4318,1993,140.0
3160,4319,1993,117.0
278,4320,1993,139.5
811,4321,1993,136.5
165,4322,1993,152.5
1341,4323,1993,152.5
540,4324,1993,140.0
192,4325,1993,120.0
695,4326,1993,130.0
534,4327,1993,137.0
1496,4328,1993,140.0
1025,4329,1993,148.0
1448,4330,1993,131.4
2561,4331,1993,65.0
2835,4332,1993,96.7
982,4333,1993,144.4
860,4334,1993,155.6
2353,4335,1993,96.8
1004,4336,1993,138.3
2452,4337,1993,74.4
525,4338,1993,94.0
1559,4339,1993,94.0
1040,4340,1993,97.8
1372,4341,1993,93.8
1652,4342,1993,96.0
2078,4343,1993,96.0
1458,4344,1993,100.4
3167,4345,1993,94.7
344,4346,1993,120.4
1367,4347,1993,126.7
218,4348,1993,79.3
219,4349,1993,135.6
2430,4350,1993,116.7
2320,4351,1993,99.0
77,4352,1993,125.0
583,4353,1993,116.0
3069,4354,1993,63.3
2029,4355,1993,135.7
2699,4356,1993,132.8
1315,4357,1993,125.0
630,4358,1993,130.0
3224,4359,1993,119.5
2284,4360,1993,124.0
2944,4361,1993,116.3
513,4362,1993,120.0
1094,4363,1993,124.3
91,4364,1993,123.1
1340,4365,1993,111.1
647,4366,1993,110.5
1642,4367,1993,113.9
514,4368,1993,131.9
2304,4369,1993,113.6
483,4370,1993,135.3
1133,4371,1993,112.7
2305,4372,1993,128.0
2135,4373,1993,145.0
1572,4374,1993,154.4
2629,4375,1993,158.2
2686,4376,1993,140.0
2634,4377,1993,110.6
2462,4378,1993,122.7
2664,4379,1993,153.1
251,4380,1993,117.7
731,4381,1993,139.4
3100,4382,1993,97.1
3210,4383,1993,104.3
2494,4384,1993,137.3
1625,4385,1993,100.0
1823,4386,1993,91.0
201,4387,1993,93.0
940,4388,1993,93.0
2233,4389,1993,100.0
621,4390,1993,90.0
1227,4391,1993,89.0
2612,4392,1993,92.5
2418,4393,1993,94.0
2245,4394,1993,91.0
2436,4395,1993,130.0
2611,4396,1993,137.5
1717,4397,1993,174.1
3139,4398,1993,172.2
684,4399,1993,150.0
2437,4400,1993,164.9
2838,4401,1993,151.4
2821,4402,1993,131.1
2839,4403,1993,162.9
1608,4404,1993,130.8
2743,4405,1993,147.4
1006,4406,1993,154.7
1544,4407,1993,131.7
284,4408,1993,129.9
847,4409,1993,126.2
735,4410,1993,153.7
2138,4411,1993,122.4
434,4412,1993,120.0
226,4413,1993,138.7
775,4414,1993,109.1
711,4415,1993,136.9
2948,4416,1993,148.8
415,4417,1993,80.0
2635,4418,1993,93.0
346,4419,1993,89.0
2444,4420,1993,83.0
2729,4421,1993,140.0
1781,4422,1993,112.0
2210,4423,1993,122.0
478,4424,1993,112.0
2797,4425,1993,114.0
2860,4426,1993,113.0
1984,4427,1993,105.0
3156,4428,1993,110.0
704,4429,1993,93.0
2441,4430,1993,112.0
1121,4431,1993,126.0
1716,4432,1993,136.0
108,4433,1993,110.0
3071,4434,1993,111.0
521,4435,1993,110.0
1802,4436,1993,109.0
2793,4437,1993,123.0
3214,4438,1993,120.0
1158,4439,1993,115.0
3203,4440,1993,112.0
422,4441,1993,93.0
1499,4442,1993,80.0
3072,4443,1993,103.8
4,4444,1993,110.0
1849,4445,1993,90.0
564,4446,1993,107.0
1529,4447,1993,110.0
1204,4448,1993,115.0
1908,4449,1993,116.0
2111,4450,1993,107.0
2527,4451,1993,92.0
2693,4452,1993,85.0
2503,4453,1993,99.0
1718,4454,1993,76.0
2141,4455,1993,100.0
45,4456,1993,140.0
676,4457,1993,117.0
3228,4458,1993,102.0
1451,4459,1993,110.0
2011,4460,1993,95.0
78,4461,1993,123.0
2727,4462,1993,98.0
742,4463,1993,116.0
1848,4464,1993,135.0
3073,4465,1993,112.0
1643,4466,1993,95.0
1645,4467,1993,121.0
664,4468,1993,115.0
404,4469,1993,129.0
313,4470,1993,129.0
1594,4471,1993,112.0
368,4472,1993,97.0
2950,4473,1993,122.0
1,4474,1993,120.0
631,4475,1993,144.0
2173,4476,1993,106.0
3154,4477,1993,124.0
242,4478,1993,105.0
1523,4479,1993,126.0
2211,4480,1993,90.0
1534,4481,1993,129.0
1326,4482,1993,115.0
759,4483,1993,90.0
1550,4484,1993,84.0
2614,4485,1993,80.0
1218,4486,1993,87.0
3010,4487,1993,98.0
2620,4488,1993,101.0
1022,4489,1993,60.0
3019,4490,1993,97.0
887,4491,1993,91.0
1805,4492,1993,75.0
1783,4493,1993,78.0
914,4494,1993,100.0
2231,4495,1993,121.0
517,4496,1993,140.0
262,4497,1993,118.0
2676,4498,1993,120.0
960,4499,1993,105.0
607,4500,1993,107.0
591,4501,1993,124.0
2584,4502,1993,108.0
2486,4503,1993,94.0
286,4504,1993,89.0
109,4505,1993,87.0
307,4506,1993,85.0
1092,4507,1993,90.0
5,4508,1993,128.0
978,4509,1993,110.0
1887,4510,1993,60.0
2745,4511,1993,75.0
110,4512,1993,94.0
2957,4513,1993,105.0
2408,4514,1993,116.0
131,4515,1993,105.0
3075,4516,1993,117.0
1726,4517,1993,93.0
972,4518,1993,111.0
606,4519,1993,129.0
338,4520,1993,131.0
576,4521,1993,124.0
1644,4522,1993,128.0
1222,4523,1993,130.0
1747,4524,1993,189.0
2145,4525,1993,130.0
1593,4526,1993,145.0
2752,4527,1993,69.0
1914,4528,1993,160.0
888,4529,1993,100.0
390,4530,1993,139.0
705,4531,1993,190.0
2348,4532,1993,70.0
369,4533,1993,150.0
1276,4534,1993,70.0
2647,4535,1993,72.0
2552,4536,1993,145.0
24,4537,1993,149.0
25,4538,1993,136.0
1196,4539,1993,150.0
1493,4540,1993,174.0
2273,4541,1993,140.0
1567,4542,1993,139.0
328,4543,1993,25.0
1330,4544,1993,47.4
892,4545,1993,35.0
1701,4546,1993,70.0
1442,4547,1993,42.0
1401,4548,1993,53.6
1049,4549,1993,25.0
134,4550,1993,75.0
190,4551,1993,30.0
47,4552,1993,65.0
928,4553,1993,60.0
1170,4554,1993,65.5
2182,4555,1993,50.0
2873,4556,1993,56.2
891,4557,1993,58.4
1327,4558,1993,61.1
2414,4559,1993,45.5
1987,4560,1993,43.3
822,4561,1993,60.8
1693,4562,1993,30.0
1744,4563,1993,80.0
176,4564,1993,93.0
2384,4565,1993,150.0
507,4566,1993,87.0
475,4567,1993,112.0
816,4568,1993,86.0
1016,4569,1993,111.0
2314,4570,1993,104.0
1159,4571,1993,62.0
1576,4572,1993,78.0
1547,4573,1993,65.0
1803,4574,1993,83.0
2458,4575,1993,107.0
2783,4576,1993,91.0
1109,4577,1993,93.0
124,4578,1993,53.0
1858,4579,1993,66.0
3151,4580,1993,60.0
2641,4581,1993,64.0
3152,4582,1993,80.0
1985,4583,1993,88.0
3092,4584,1993,93.0
301,4585,1993,139.0
2068,4586,1993,76.0
3048,4587,1993,112.0
1872,4588,1993,143.0
2949,4589,1993,127.0
197,4590,1993,145.0
59,4591,1993,111.0
2101,4592,1993,111.0
2991,4593,1993,123.0
206,4594,1993,133.0
1814,4595,1993,80.0
962,4596,1993,74.0
638,4597,1993,88.5
2457,4598,1993,76.0
993,4599,1993,95.0
1160,4600,1993,80.0
3102,4601,1993,82.0
2044,4602,1993,65.5
2143,4603,1993,80.0
238,4604,1992,149.5
3035,4605,1992,145.0
53,4606,1992,160.0
530,4607,1992,150.0
2894,4608,1992,160.0
2556,4609,1992,160.0
1461,4610,1992,150.0
1727,4611,1992,148.0
2703,4612,1992,150.0
455,4613,1992,162.5
1010,4614,1992,129.0
2062,4615,1992,156.0
2610,4616,1992,157.0
1420,4617,1992,165.5
641,4618,1992,130.0
2036,4619,1992,153.0
2934,4620,1992,169.5
1775,4621,1992,134.5
1117,4622,1992,147.5
3160,4623,1992,120.0
278,4624,1992,172.5
811,4625,1992,149.0
165,4626,1992,167.0
1341,4627,1992,133.5
192,4628,1992,150.0
695,4629,1992,115.0
534,4630,1992,129.5
1496,4631,1992,170.0
1025,4632,1992,160.0
1448,4633,1992,141.8
2561,4634,1992,149.1
727,4635,1992,140.0
2835,4636,1992,153.3
2028,4637,1992,140.0
982,4638,1992,108.8
860,4639,1992,150.8
2353,4640,1992,168.5
1004,4641,1992,151.0
1423,4642,1992,140.0
2452,4643,1992,150.0
2916,4644,1992,140.0
525,4645,1992,156.7
1559,4646,1992,150.0
1040,4647,1992,140.0
1372,4648,1992,134.0
2078,4649,1992,130.0
1458,4650,1992,170.0
3167,4651,1992,140.0
344,4652,1992,161.3
1367,4653,1992,164.3
218,4654,1992,141.6
219,4655,1992,140.4
2430,4656,1992,137.8
2320,4657,1992,136.3
77,4658,1992,165.3
583,4659,1992,152.3
3069,4660,1992,140.0
2029,4661,1992,144.5
2699,4662,1992,138.9
1315,4663,1992,130.0
2284,4664,1992,143.0
2944,4665,1992,156.7
1094,4666,1992,153.4
91,4667,1992,140.0
1340,4668,1992,139.0
647,4669,1992,134.2
1642,4670,1992,141.4
514,4671,1992,137.7
2304,4672,1992,135.1
483,4673,1992,148.3
1133,4674,1992,135.3
2305,4675,1992,134.1
2135,4676,1992,170.0
1572,4677,1992,174.7
2629,4678,1992,177.9
2686,4679,1992,160.0
2634,4680,1992,151.1
2462,4681,1992,179.2
2664,4682,1992,181.2
251,4683,1992,167.8
731,4684,1992,174.9
3100,4685,1992,168.1
3210,4686,1992,149.3
2494,4687,1992,158.4
1625,4688,1992,138.3
1189,4689,1992,130.0
1823,4690,1992,130.0
2233,4691,1992,145.0
1227,4692,1992,140.0
2612,4693,1992,153.8
2418,4694,1992,140.0
2245,4695,1992,140.0
2436,4696,1992,135.0
2611,4697,1992,179.9
1717,4698,1992,170.1
3015,4699,1992,190.2
3139,4700,1992,183.8
684,4701,1992,172.1
2437,4702,1992,185.4
2838,4703,1992,184.3
2821,4704,1992,174.4
2839,4705,1992,180.1
1608,4706,1992,180.0
2743,4707,1992,171.2
1006,4708,1992,189.5
1544,4709,1992,189.1
284,4710,1992,107.6
847,4711,1992,141.8
735,4712,1992,121.6
2138,4713,1992,146.0
434,4714,1992,120.0
226,4715,1992,152.0
775,4716,1992,112.5
711,4717,1992,147.9
2948,4718,1992,156.2
415,4719,1992,60.0
2635,4720,1992,120.0
346,4721,1992,107.0
2444,4722,1992,100.0
2729,4723,1992,140.0
1781,4724,1992,103.0
2210,4725,1992,100.0
478,4726,1992,95.0
2797,4727,1992,133.0
2860,4728,1992,104.0
1984,4729,1992,120.0
3156,4730,1992,128.0
704,4731,1992,102.0
2441,4732,1992,152.0
1121,4733,1992,137.0
1716,4734,1992,130.0
108,4735,1992,113.0
3071,4736,1992,143.0
521,4737,1992,116.0
1802,4738,1992,147.0
2793,4739,1992,114.0
3214,4740,1992,165.0
1158,4741,1992,162.0
3203,4742,1992,169.0
422,4743,1992,167.0
1499,4744,1992,148.0
3072,4745,1992,155.0
4,4746,1992,149.0
1849,4747,1992,123.0
564,4748,1992,145.0
1529,4749,1992,144.0
1204,4750,1992,156.0
1908,4751,1992,157.0
2111,4752,1992,168.0
2527,4753,1992,153.0
2693,4754,1992,158.0
2503,4755,1992,164.0
1718,4756,1992,80.0
2141,4757,1992,97.0
45,4758,1992,135.0
676,4759,1992,113.0
3228,4760,1992,105.0
1451,4761,1992,122.0
2011,4762,1992,101.0
78,4763,1992,125.0
2727,4764,1992,100.0
742,4765,1992,90.0
1848,4766,1992,86.0
3073,4767,1992,140.0
1643,4768,1992,68.0
1645,4769,1992,75.0
664,4770,1992,110.0
404,4771,1992,118.0
313,4772,1992,144.0
1594,4773,1992,137.0
368,4774,1992,168.0
2950,4775,1992,139.0
1,4776,1992,156.0
631,4777,1992,170.0
2173,4778,1992,144.0
3154,4779,1992,136.0
242,4780,1992,151.0
1523,4781,1992,156.0
2211,4782,1992,154.0
1534,4783,1992,158.0
1326,4784,1992,145.0
759,4785,1992,121.0
1550,4786,1992,119.0
2614,4787,1992,122.0
1218,4788,1992,95.0
3010,4789,1992,128.0
2620,4790,1992,125.0
1022,4791,1992,104.0
3019,4792,1992,127.0
887,4793,1992,128.0
1805,4794,1992,104.0
1783,4795,1992,112.0
914,4796,1992,149.0
2231,4797,1992,158.0
517,4798,1992,153.0
262,4799,1992,133.0
2676,4800,1992,149.0
960,4801,1992,157.0
607,4802,1992,138.0
591,4803,1992,162.0
2584,4804,1992,148.0
2486,4805,1992,162.0
286,4806,1992,155.0
109,4807,1992,170.0
307,4808,1992,159.0
1092,4809,1992,160.0
5,4810,1992,148.0
978,4811,1992,160.0
1887,4812,1992,145.0
2745,4813,1992,166.0
110,4814,1992,164.0
2957,4815,1992,169.0
2408,4816,1992,132.0
131,4817,1992,141.0
3075,4818,1992,130.0
1726,4819,1992,138.0
972,4820,1992,120.0
606,4821,1992,134.0
338,4822,1992,147.0
576,4823,1992,141.0
1644,4824,1992,143.0
1222,4825,1992,135.0
1747,4826,1992,190.0
2145,4827,1992,115.0
2752,4828,1992,135.0
1914,4829,1992,130.0
888,4830,1992,110.0
390,4831,1992,135.0
705,4832,1992,180.0
1307,4833,1992,45.0
2348,4834,1992,70.0
369,4835,1992,160.0
1276,4836,1992,20.0
2647,4837,1992,130.0
24,4838,1992,150.0
25,4839,1992,120.0
1196,4840,1992,75.0
1493,4841,1992,115.0
2273,4842,1992,160.0
1567,4843,1992,115.0
328,4844,1992,77.0
1330,4845,1992,60.0
2706,4846,1992,88.0
1432,4847,1992,84.0
892,4848,1992,65.0
1701,4849,1992,77.0
1442,4850,1992,61.0
1401,4851,1992,68.0
1049,4852,1992,65.0
1325,4853,1992,85.0
2986,4854,1992,70.0
2796,4855,1992,80.0
134,4856,1992,87.0
47,4857,1992,90.0
971,4858,1992,75.0
1700,4859,1992,86.0
928,4860,1992,87.0
1170,4861,1992,113.0
2182,4862,1992,95.0
2873,4863,1992,99.0
665,4864,1992,105.0
891,4865,1992,99.0
1327,4866,1992,94.0
1162,4867,1992,86.0
2414,4868,1992,85.0
1987,4869,1992,80.0
822,4870,1992,84.0
2250,4871,1992,98.0
1693,4872,1992,69.0
874,4873,1992,65.0
2724,4874,1992,93.0
1744,4875,1992,95.0
176,4876,1992,90.0
2384,4877,1992,83.0
507,4878,1992,83.0
475,4879,1992,108.0
816,4880,1992,87.0
1016,4881,1992,100.0
2314,4882,1992,83.0
2113,4883,1992,117.0
1159,4884,1992,77.0
1576,4885,1992,114.0
7,4886,1992,125.0
644,4887,1992,93.0
1547,4888,1992,78.0
1803,4889,1992,109.0
2458,4890,1992,95.0
2783,4891,1992,100.0
1109,4892,1992,112.0
124,4893,1992,86.0
1858,4894,1992,110.0
755,4895,1992,71.0
3151,4896,1992,75.0
2641,4897,1992,75.0
1985,4898,1992,120.0
3092,4899,1992,150.0
301,4900,1992,129.0
2068,4901,1992,80.0
3048,4902,1992,84.0
1872,4903,1992,120.0
2949,4904,1992,162.0
197,4905,1992,130.0
593,4906,1992,143.0
2101,4907,1992,145.0
2991,4908,1992,136.0
206,4909,1992,146.0
1814,4910,1992,101.0
1363,4911,1992,74.0
2567,4912,1992,86.0
962,4913,1992,91.0
638,4914,1992,78.0
2457,4915,1992,93.0
993,4916,1992,123.0
1807,4917,1992,38.0
1160,4918,1992,97.0
3102,4919,1992,101.8
2044,4920,1992,102.0
2143,4921,1992,92.0
238,4922,1991,132.5
3035,4923,1991,166.5
53,4924,1991,146.5
2894,4925,1991,120.0
2556,4926,1991,162.0
1461,4927,1991,160.0
1727,4928,1991,166.0
2703,4929,1991,164.0
455,4930,1991,170.5
1010,4931,1991,144.0
2062,4932,1991,146.0
2610,4933,1991,144.0
1420,4934,1991,163.0
641,4935,1991,160.0
2036,4936,1991,154.0
2934,4937,1991,155.5
1775,4938,1991,115.5
1117,4939,1991,120.0
3160,4940,1991,100.0
278,4941,1991,153.0
811,4942,1991,123.0
165,4943,1991,167.5
1341,4944,1991,145.0
534,4945,1991,143.0
1025,4946,1991,138.0
1448,4947,1991,134.8
2561,4948,1991,92.4
2835,4949,1991,82.0
2028,4950,1991,96.0
982,4951,1991,128.0
860,4952,1991,148.8
2353,4953,1991,150.8
1004,4954,1991,120.0
2452,4955,1991,118.2
2916,4956,1991,106.0
525,4957,1991,104.0
1559,4958,1991,111.4
1040,4959,1991,100.0
1372,4960,1991,110.0
680,4961,1991,98.0
2078,4962,1991,98.0
1458,4963,1991,138.0
3167,4964,1991,134.8
344,4965,1991,140.9
1367,4966,1991,125.5
218,4967,1991,132.3
219,4968,1991,95.2
2430,4969,1991,113.6
2320,4970,1991,112.5
77,4971,1991,136.1
583,4972,1991,125.1
3069,4973,1991,126.0
2029,4974,1991,93.5
2699,4975,1991,109.4
1315,4976,1991,91.0
3224,4977,1991,115.0
2284,4978,1991,104.0
2944,4979,1991,106.0
1094,4980,1991,128.2
91,4981,1991,104.0
1340,4982,1991,157.0
647,4983,1991,145.0
1642,4984,1991,123.8
514,4985,1991,139.0
2304,4986,1991,137.0
483,4987,1991,162.0
1133,4988,1991,141.0
2305,4989,1991,158.0
2135,4990,1991,138.0
1572,4991,1991,145.3
2629,4992,1991,153.0
2686,4993,1991,96.7
2634,4994,1991,152.1
2462,4995,1991,150.0
2664,4996,1991,158.0
251,4997,1991,154.0
731,4998,1991,168.1
3100,4999,1991,122.3
3210,5000,1991,120.3
2494,5001,1991,167.0
1625,5002,1991,97.5
1823,5003,1991,96.0
2233,5004,1991,95.5
1227,5005,1991,120.0
2612,5006,1991,116.7
2418,5007,1991,119.0
2245,5008,1991,115.0
2436,5009,1991,137.0
2611,5010,1991,171.8
1717,5011,1991,167.0
3015,5012,1991,181.0
3139,5013,1991,182.0
684,5014,1991,155.0
2437,5015,1991,167.8
2838,5016,1991,132.2
2821,5017,1991,146.0
2839,5018,1991,171.0
1608,5019,1991,129.7
2743,5020,1991,163.0
1006,5021,1991,180.3
1544,5022,1991,178.0
284,5023,1991,112.5
847,5024,1991,147.0
711,5025,1991,123.0
2948,5026,1991,139.0
227,5027,1991,120.0
642,5028,1991,120.0
2635,5029,1991,128.0
346,5030,1991,126.0
2444,5031,1991,105.0
2729,5032,1991,140.0
2210,5033,1991,126.0
2797,5034,1991,131.0
2860,5035,1991,96.0
1984,5036,1991,113.0
2406,5037,1991,110.0
3156,5038,1991,125.0
704,5039,1991,112.0
2441,5040,1991,161.0
1121,5041,1991,147.0
1716,5042,1991,156.0
108,5043,1991,136.0
3071,5044,1991,147.0
521,5045,1991,141.0
1802,5046,1991,153.0
2793,5047,1991,145.0
3214,5048,1991,148.0
1158,5049,1991,140.0
3203,5050,1991,143.0
422,5051,1991,132.0
1499,5052,1991,139.0
3072,5053,1991,167.0
4,5054,1991,127.0
1849,5055,1991,146.0
564,5056,1991,141.0
1529,5057,1991,136.0
1204,5058,1991,151.0
1908,5059,1991,141.0
2111,5060,1991,147.0
2527,5061,1991,161.0
2693,5062,1991,153.0
2503,5063,1991,162.0
1718,5064,1991,143.0
2141,5065,1991,132.0
45,5066,1991,139.0
676,5067,1991,144.0
3228,5068,1991,153.0
1451,5069,1991,145.0
2011,5070,1991,130.0
78,5071,1991,148.0
2727,5072,1991,134.0
742,5073,1991,118.0
1848,5074,1991,155.0
3073,5075,1991,141.0
1643,5076,1991,134.0
1645,5077,1991,143.0
664,5078,1991,143.0
404,5079,1991,135.0
313,5080,1991,132.0
1594,5081,1991,137.0
368,5082,1991,143.0
2950,5083,1991,136.0
1,5084,1991,131.0
631,5085,1991,155.0
2173,5086,1991,134.0
3154,5087,1991,131.0
242,5088,1991,132.0
1523,5089,1991,142.0
2211,5090,1991,126.0
1534,5091,1991,135.0
1326,5092,1991,143.0
759,5093,1991,126.0
1550,5094,1991,131.0
2614,5095,1991,134.0
1218,5096,1991,130.0
3010,5097,1991,155.0
2620,5098,1991,127.0
1022,5099,1991,109.0
3019,5100,1991,141.0
887,5101,1991,141.0
1805,5102,1991,144.0
1783,5103,1991,136.0
914,5104,1991,159.0
2231,5105,1991,151.0
517,5106,1991,135.0
262,5107,1991,159.0
2676,5108,1991,146.0
960,5109,1991,167.0
607,5110,1991,169.0
591,5111,1991,156.0
2584,5112,1991,161.0
2486,5113,1991,160.0
286,5114,1991,129.0
109,5115,1991,141.0
307,5116,1991,135.0
1092,5117,1991,138.0
5,5118,1991,148.0
978,5119,1991,132.0
1887,5120,1991,132.0
2745,5121,1991,145.0
110,5122,1991,135.0
2957,5123,1991,167.0
2408,5124,1991,165.0
131,5125,1991,166.0
3075,5126,1991,153.0
1726,5127,1991,152.0
972,5128,1991,154.0
606,5129,1991,158.0
338,5130,1991,146.0
576,5131,1991,145.0
1644,5132,1991,149.0
1747,5133,1991,185.0
2752,5134,1991,140.0
1914,5135,1991,140.0
888,5136,1991,100.0
390,5137,1991,120.0
705,5138,1991,190.0
2786,5139,1991,75.0
1307,5140,1991,20.0
2348,5141,1991,60.0
369,5142,1991,160.0
1276,5143,1991,60.0
2647,5144,1991,170.0
1493,5145,1991,115.0
2273,5146,1991,145.0
1567,5147,1991,100.0
3085,5148,1991,127.0
328,5149,1991,110.0
1330,5150,1991,126.0
2706,5151,1991,125.0
1432,5152,1991,120.0
892,5153,1991,90.0
1701,5154,1991,133.5
1442,5155,1991,106.0
1401,5156,1991,140.0
1294,5157,1991,101.0
1049,5158,1991,95.0
1325,5159,1991,115.0
2986,5160,1991,100.0
2796,5161,1991,100.0
134,5162,1991,125.0
190,5163,1991,131.0
971,5164,1991,60.0
1700,5165,1991,85.0
928,5166,1991,85.0
1170,5167,1991,130.0
2182,5168,1991,95.0
2873,5169,1991,100.0
665,5170,1991,90.0
891,5171,1991,137.0
1327,5172,1991,116.0
1162,5173,1991,123.0
2414,5174,1991,134.0
1987,5175,1991,124.0
822,5176,1991,132.0
2714,5177,1991,80.0
2250,5178,1991,88.0
1693,5179,1991,100.0
874,5180,1991,75.0
2724,5181,1991,117.0
1744,5182,1991,119.0
176,5183,1991,170.0
2384,5184,1991,115.0
507,5185,1991,110.0
475,5186,1991,137.0
816,5187,1991,98.0
1016,5188,1991,122.0
2314,5189,1991,126.0
2113,5190,1991,80.0
1159,5191,1991,119.0
1576,5192,1991,147.0
7,5193,1991,122.0
644,5194,1991,118.0
1547,5195,1991,116.0
1803,5196,1991,94.0
2458,5197,1991,125.0
2783,5198,1991,123.0
1109,5199,1991,109.0
124,5200,1991,110.0
1858,5201,1991,147.0
3008,5202,1991,133.0
3151,5203,1991,125.0
2641,5204,1991,118.0
1985,5205,1991,113.0
3092,5206,1991,94.0
301,5207,1991,150.0
2068,5208,1991,145.0
3048,5209,1991,93.0
1872,5210,1991,137.0
2949,5211,1991,143.0
197,5212,1991,135.0
593,5213,1991,107.0
2101,5214,1991,134.0
2991,5215,1991,144.0
206,5216,1991,120.0
1814,5217,1991,120.0
962,5218,1991,114.0
638,5219,1991,95.0
169,5220,1991,80.0
2457,5221,1991,117.0
993,5222,1991,118.5
1807,5223,1991,94.0
1160,5224,1991,99.0
3102,5225,1991,126.0
2044,5226,1991,109.0
2715,5227,1991,66.0
2143,5228,1991,106.0
238,5229,1990,138.5
53,5230,1990,148.5
2894,5231,1990,143.5
2556,5232,1990,158.0
1461,5233,1990,154.0
1727,5234,1990,163.5
2703,5235,1990,165.5
455,5236,1990,166.5
1010,5237,1990,148.0
2062,5238,1990,150.0
2610,5239,1990,148.0
1420,5240,1990,164.0
641,5241,1990,150.5
2036,5242,1990,157.5
2934,5243,1990,130.0
1775,5244,1990,125.0
1117,5245,1990,115.0
1118,5246,1990,135.0
3160,5247,1990,126.0
278,5248,1990,140.0
811,5249,1990,146.5
165,5250,1990,170.0
1341,5251,1990,144.5
534,5252,1990,146.5
1025,5253,1990,151.0
1448,5254,1990,145.5
2561,5255,1990,90.8
727,5256,1990,94.0
982,5257,1990,111.0
860,5258,1990,116.6
2353,5259,1990,133.8
1004,5260,1990,120.6
2452,5261,1990,121.1
2916,5262,1990,103.8
525,5263,1990,105.5
1559,5264,1990,127.0
1040,5265,1990,97.4
1372,5266,1990,110.8
2078,5267,1990,128.5
1458,5268,1990,123.2
3167,5269,1990,135.3
344,5270,1990,161.3
1367,5271,1990,135.4
218,5272,1990,140.8
219,5273,1990,127.1
2430,5274,1990,144.2
2320,5275,1990,118.0
77,5276,1990,162.7
583,5277,1990,129.8
3069,5278,1990,138.0
2029,5279,1990,124.2
2699,5280,1990,128.4
3224,5281,1990,130.0
2284,5282,1990,129.0
2944,5283,1990,118.8
513,5284,1990,120.5
1094,5285,1990,136.3
91,5286,1990,110.8
1340,5287,1990,156.4
647,5288,1990,134.8
1642,5289,1990,138.0
514,5290,1990,147.3
2304,5291,1990,141.7
483,5292,1990,152.7
1133,5293,1990,154.4
2305,5294,1990,144.3
2135,5295,1990,156.2
1572,5296,1990,128.6
2629,5297,1990,167.0
2686,5298,1990,94.8
2634,5299,1990,106.8
2462,5300,1990,130.2
2664,5301,1990,162.4
251,5302,1990,130.7
731,5303,1990,150.2
3100,5304,1990,122.4
3210,5305,1990,105.6
2494,5306,1990,145.9
1625,5307,1990,101.0
1823,5308,1990,94.0
201,5309,1990,143.0
2233,5310,1990,94.1
621,5311,1990,123.0
2612,5312,1990,119.3
2418,5313,1990,127.0
2245,5314,1990,120.0
2436,5315,1990,141.0
2611,5316,1990,159.2
1717,5317,1990,173.8
3015,5318,1990,151.2
3139,5319,1990,166.7
684,5320,1990,149.9
2437,5321,1990,177.1
2838,5322,1990,149.7
2821,5323,1990,142.0
2839,5324,1990,173.9
1608,5325,1990,141.3
2743,5326,1990,165.9
1006,5327,1990,187.6
1544,5328,1990,175.6
284,5329,1990,139.4
847,5330,1990,160.9
735,5331,1990,128.5
2138,5332,1990,139.2
226,5333,1990,136.4
775,5334,1990,145.6
711,5335,1990,140.7
2948,5336,1990,141.3
415,5337,1990,98.0
2635,5338,1990,83.0
913,5339,1990,83.0
346,5340,1990,78.0
2444,5341,1990,74.0
2210,5342,1990,103.0
2797,5343,1990,108.0
2860,5344,1990,92.0
1984,5345,1990,107.0
3156,5346,1990,89.0
704,5347,1990,89.0
2441,5348,1990,150.0
1121,5349,1990,141.0
1716,5350,1990,154.0
108,5351,1990,131.0
3071,5352,1990,147.0
521,5353,1990,136.0
1802,5354,1990,135.0
2793,5355,1990,140.0
3214,5356,1990,146.0
