county_id,id,irrigated,year,yield,countyfp,statefp,json_id
313,6745,1,1986,145.0,003,31,31003
313,7097,1,1985,148.0,003,31,31003
313,7460,1,1984,140.0,003,31,31003
313,7836,1,1983,122.0,003,31,31003
313,8135,1,1982,126.0,003,31,31003
313,8428,1,1981,122.0,003,31,31003
313,8698,1,1980,110.0,003,31,31003
313,8939,1,1979,116.0,003,31,31003
313,9171,1,1978,132.0,003,31,31003
313,9426,1,1977,115.0,003,31,31003
313,9683,1,1976,104.0,003,31,31003
313,9940,1,1975,98.0,003,31,31003
313,10194,1,1974,94.0,003,31,31003
313,10450,1,1973,111.0,003,31,31003
313,10705,1,1972,124.0,003,31,31003
313,10888,1,1971,110.0,003,31,31003
313,11103,1,1970,100.0,003,31,31003
313,11309,1,1969,120.0,003,31,31003
313,11503,1,1968,102.0,003,31,31003
313,11700,1,1967,100.0,003,31,31003
313,11925,1,1966,100.0,003,31,31003
313,12142,1,1965,98.0,003,31,31003
313,12353,1,1964,83.0,003,31,31003
313,12539,1,1963,83.0,003,31,31003
313,12712,1,1962,86.0,003,31,31003
313,12886,1,1961,85.0,003,31,31003
313,13061,1,1960,83.0,003,31,31003
313,13259,1,1959,83.0,003,31,31003
313,13451,1,1958,82.0,003,31,31003
313,13613,1,1957,79.0,003,31,31003
313,13768,1,1956,71.0,003,31,31003
313,13917,1,1955,57.0,003,31,31003
313,14033,1,1954,46.0,003,31,31003
313,14130,1,1953,56.0,003,31,31003
313,14223,1,1952,53.0,003,31,31003
313,14322,1,1951,50.0,003,31,31003
313,14419,1,1950,60.0,003,31,31003
313,14521,1,1949,68.0,003,31,31003
313,14626,1,1948,66.0,003,31,31003
313,14723,1,1947,48.0,003,31,31003
313,14887,0,2013,101.1,003,31,31003
313,15011,0,2012,38.3,003,31,31003
313,15155,0,2011,104.1,003,31,31003
313,15290,0,2010,123.0,003,31,31003
313,15416,0,2009,127.0,003,31,31003
313,15533,0,2008,101.0,003,31,31003
313,15714,0,2007,98.0,003,31,31003
313,15922,0,2006,73.0,003,31,31003
313,16135,0,2005,83.0,003,31,31003
313,16338,0,2004,98.0,003,31,31003
313,16561,0,2003,78.0,003,31,31003
313,16817,0,2002,49.0,003,31,31003
313,17064,0,2001,102.0,003,31,31003
313,17319,0,2000,54.0,003,31,31003
313,17590,0,1999,84.0,003,31,31003
313,17859,0,1998,108.0,003,31,31003
313,18136,0,1997,82.0,003,31,31003
313,18384,0,1996,96.0,003,31,31003
313,18654,0,1995,65.0,003,31,31003
313,18922,0,1994,97.0,003,31,31003
313,19209,0,1993,93.0,003,31,31003
313,19474,0,1992,96.0,003,31,31003
313,19765,0,1991,38.0,003,31,31003
313,20040,0,1990,79.0,003,31,31003
313,20303,0,1989,40.0,003,31,31003
313,20577,0,1988,59.0,003,31,31003
313,20923,0,1987,69.0,003,31,31003
313,21198,0,1986,86.0,003,31,31003
313,21534,0,1985,93.0,003,31,31003
313,21859,0,1984,71.0,003,31,31003
313,22208,0,1983,53.0,003,31,31003
313,22506,0,1982,66.0,003,31,31003
313,22784,0,1981,74.0,003,31,31003
313,23002,0,1980,36.0,003,31,31003
313,23196,0,1979,75.0,003,31,31003
313,23390,0,1978,75.0,003,31,31003
313,23577,0,1977,70.0,003,31,31003
313,23776,0,1976,33.5,003,31,31003
313,23976,0,1975,34.0,003,31,31003
313,24192,0,1974,33.3,003,31,31003
313,24410,0,1973,59.0,003,31,31003
313,24615,0,1972,87.0,003,31,31003
313,24737,0,1971,49.0,003,31,31003
313,24858,0,1970,34.0,003,31,31003
313,24976,0,1969,70.0,003,31,31003
313,25090,0,1968,36.0,003,31,31003
313,25218,0,1967,47.0,003,31,31003
313,25355,0,1966,53.0,003,31,31003
313,25489,0,1965,51.0,003,31,31003
313,25631,0,1964,42.0,003,31,31003
313,25775,0,1963,50.0,003,31,31003
313,25890,0,1962,50.0,003,31,31003
313,26006,0,1961,41.0,003,31,31003
313,26127,0,1960,37.0,003,31,31003
313,26274,0,1959,41.2,003,31,31003
313,26421,0,1958,41.8,003,31,31003
313,26551,0,1957,31.0,003,31,31003
313,26682,0,1956,14.0,003,31,31003
313,26815,0,1955,11.0,003,31,31003
313,26943,0,1954,29.3,003,31,31003
313,27064,0,1953,27.0,003,31,31003
313,27185,0,1952,31.8,003,31,31003
313,27308,0,1951,28.0,003,31,31003
313,27432,0,1950,30.0,003,31,31003
313,27556,0,1949,26.0,003,31,31003
313,27682,0,1948,29.0,003,31,31003
313,27809,0,1947,18.0,003,31,31003
1594,44,1,2013,201.1,011,31,31011
1594,152,1,2012,173.8,011,31,31011
1594,275,1,2011,167.8,011,31,31011
1594,408,1,2010,185.1,011,31,31011
1594,524,1,2009,201.0,011,31,31011
1594,630,1,2008,185.0,011,31,31011
1594,827,1,2007,172.0,011,31,31011
1594,1060,1,2006,181.0,011,31,31011
1594,1294,1,2005,186.0,011,31,31011
1594,1519,1,2004,179.0,011,31,31011
1594,1743,1,2003,182.0,011,31,31011
1594,2001,1,2002,173.0,011,31,31011
1594,2252,1,2001,175.0,011,31,31011
1594,2509,1,2000,148.0,011,31,31011
1594,2795,1,1999,151.0,011,31,31011
1594,3047,1,1998,161.0,011,31,31011
1594,3319,1,1997,138.0,011,31,31011
1594,3567,1,1996,157.0,011,31,31011
1594,3862,1,1995,118.0,011,31,31011
1594,4158,1,1994,148.0,011,31,31011
1594,4471,1,1993,112.0,011,31,31011
1594,4773,1,1992,137.0,011,31,31011
1594,5081,1,1991,137.0,011,31,31011
1594,5389,1,1990,135.0,011,31,31011
1594,5705,1,1989,132.0,011,31,31011
1594,6031,1,1988,129.0,011,31,31011
1594,6383,1,1987,134.0,011,31,31011
1594,6746,1,1986,126.0,011,31,31011
1594,7098,1,1985,136.0,011,31,31011
1594,7461,1,1984,130.0,011,31,31011
1594,7837,1,1983,111.0,011,31,31011
1594,8136,1,1982,117.0,011,31,31011
1594,8429,1,1981,120.0,011,31,31011
1594,8699,1,1980,102.0,011,31,31011
1594,8940,1,1979,126.0,011,31,31011
1594,9172,1,1978,129.0,011,31,31011
1594,9427,1,1977,117.0,011,31,31011
1594,9684,1,1976,110.0,011,31,31011
1594,9941,1,1975,104.0,011,31,31011
1594,10195,1,1974,93.2,011,31,31011
1594,10451,1,1973,120.6,011,31,31011
1594,10706,1,1972,128.0,011,31,31011
1594,10889,1,1971,118.0,011,31,31011
1594,11104,1,1970,110.0,011,31,31011
1594,11310,1,1969,124.0,011,31,31011
1594,11504,1,1968,107.0,011,31,31011
1594,11701,1,1967,116.0,011,31,31011
1594,11926,1,1966,110.0,011,31,31011
1594,12143,1,1965,97.0,011,31,31011
1594,12354,1,1964,93.0,011,31,31011
1594,12540,1,1963,83.0,011,31,31011
1594,12713,1,1962,94.0,011,31,31011
1594,12887,1,1961,83.0,011,31,31011
1594,13062,1,1960,83.0,011,31,31011
1594,13260,1,1959,82.0,011,31,31011
1594,13452,1,1958,78.0,011,31,31011
1594,13614,1,1957,79.0,011,31,31011
1594,13769,1,1956,72.0,011,31,31011
1594,13918,1,1955,55.0,011,31,31011
1594,14034,1,1954,52.0,011,31,31011
1594,14131,1,1953,66.0,011,31,31011
1594,14224,1,1952,58.0,011,31,31011
1594,14323,1,1951,54.0,011,31,31011
1594,14420,1,1950,59.0,011,31,31011
1594,14522,1,1949,63.5,011,31,31011
1594,14627,1,1948,56.0,011,31,31011
1594,14724,1,1947,44.0,011,31,31011
1594,14888,0,2013,139.1,011,31,31011
1594,15012,0,2012,32.4,011,31,31011
1594,15156,0,2011,133.6,011,31,31011
1594,15291,0,2010,140.0,011,31,31011
1594,15417,0,2009,150.0,011,31,31011
1594,15534,0,2008,137.0,011,31,31011
1594,15715,0,2007,129.0,011,31,31011
1594,15923,0,2006,93.0,011,31,31011
1594,16136,0,2005,110.0,011,31,31011
1594,16339,0,2004,115.0,011,31,31011
1594,16562,0,2003,82.0,011,31,31011
1594,16818,0,2002,62.0,011,31,31011
1594,17065,0,2001,109.0,011,31,31011
1594,17320,0,2000,60.0,011,31,31011
1594,17591,0,1999,107.0,011,31,31011
1594,17860,0,1998,128.0,011,31,31011
1594,18137,0,1997,83.0,011,31,31011
1594,18385,0,1996,107.0,011,31,31011
1594,18655,0,1995,64.0,011,31,31011
1594,18923,0,1994,109.0,011,31,31011
1594,19210,0,1993,86.0,011,31,31011
1594,19475,0,1992,109.0,011,31,31011
1594,19766,0,1991,46.0,011,31,31011
1594,20041,0,1990,76.0,011,31,31011
1594,20304,0,1989,44.0,011,31,31011
1594,20578,0,1988,73.0,011,31,31011
1594,20924,0,1987,78.0,011,31,31011
1594,21199,0,1986,91.0,011,31,31011
1594,21535,0,1985,95.0,011,31,31011
1594,21860,0,1984,85.0,011,31,31011
1594,22209,0,1983,64.0,011,31,31011
1594,22507,0,1982,80.0,011,31,31011
1594,22785,0,1981,71.0,011,31,31011
1594,23003,0,1980,35.0,011,31,31011
1594,23197,0,1979,77.0,011,31,31011
1594,23391,0,1978,77.0,011,31,31011
1594,23578,0,1977,71.0,011,31,31011
1594,23777,0,1976,37.0,011,31,31011
1594,23977,0,1975,47.0,011,31,31011
1594,24193,0,1974,26.2,011,31,31011
1594,24411,0,1973,72.8,011,31,31011
1594,24616,0,1972,89.0,011,31,31011
1594,24738,0,1971,45.0,011,31,31011
1594,24859,0,1970,34.0,011,31,31011
1594,24977,0,1969,78.0,011,31,31011
1594,25091,0,1968,41.0,011,31,31011
1594,25219,0,1967,53.0,011,31,31011
1594,25356,0,1966,69.0,011,31,31011
1594,25490,0,1965,53.0,011,31,31011
1594,25632,0,1964,40.0,011,31,31011
1594,25776,0,1963,31.0,011,31,31011
1594,25891,0,1962,41.0,011,31,31011
1594,26007,0,1961,35.0,011,31,31011
1594,26128,0,1960,41.0,011,31,31011
1594,26275,0,1959,39.2,011,31,31011
1594,26422,0,1958,45.2,011,31,31011
1594,26552,0,1957,30.0,011,31,31011
1594,26683,0,1956,5.0,011,31,31011
1594,26816,0,1955,9.0,011,31,31011
1594,26944,0,1954,22.8,011,31,31011
1594,27065,0,1953,32.1,011,31,31011
1594,27186,0,1952,41.6,011,31,31011
1594,27309,0,1951,29.0,011,31,31011
1594,27433,0,1950,31.0,011,31,31011
1594,27557,0,1949,24.9,011,31,31011
1594,27683,0,1948,38.0,011,31,31011
1594,27810,0,1947,20.0,011,31,31011
368,45,1,2013,210.5,021,31,31021
368,153,1,2012,198.0,021,31,31021
368,276,1,2011,179.9,021,31,31021
368,409,1,2010,159.8,021,31,31021
368,525,1,2009,210.0,021,31,31021
368,631,1,2008,190.0,021,31,31021
368,828,1,2007,188.0,021,31,31021
368,1061,1,2006,175.0,021,31,31021
368,1295,1,2005,178.0,021,31,31021
368,1520,1,2004,183.0,021,31,31021
368,1744,1,2003,167.0,021,31,31021
368,2002,1,2002,159.0,021,31,31021
368,2253,1,2001,153.0,021,31,31021
368,2510,1,2000,147.0,021,31,31021
368,2796,1,1999,158.0,021,31,31021
368,3048,1,1998,141.0,021,31,31021
368,3320,1,1997,140.0,021,31,31021
368,3568,1,1996,148.0,021,31,31021
368,3863,1,1995,124.0,021,31,31021
368,4159,1,1994,151.0,021,31,31021
368,4472,1,1993,97.0,021,31,31021
368,4774,1,1992,168.0,021,31,31021
368,5082,1,1991,143.0,021,31,31021
368,5390,1,1990,130.0,021,31,31021
368,5706,1,1989,128.0,021,31,31021
368,6032,1,1988,131.0,021,31,31021
368,6384,1,1987,133.0,021,31,31021
368,6747,1,1986,134.0,021,31,31021
368,7099,1,1985,149.0,021,31,31021
368,7462,1,1984,120.0,021,31,31021
368,7838,1,1983,109.0,021,31,31021
368,8137,1,1982,128.0,021,31,31021
368,8430,1,1981,115.0,021,31,31021
368,8700,1,1980,100.0,021,31,31021
368,8941,1,1979,127.0,021,31,31021
368,9173,1,1978,127.0,021,31,31021
368,9428,1,1977,115.0,021,31,31021
368,9685,1,1976,104.0,021,31,31021
368,9942,1,1975,114.0,021,31,31021
368,10196,1,1974,82.3,021,31,31021
368,10452,1,1973,109.0,021,31,31021
368,10707,1,1972,121.0,021,31,31021
368,10890,1,1971,117.0,021,31,31021
368,11105,1,1970,100.0,021,31,31021
368,11311,1,1969,117.0,021,31,31021
368,11505,1,1968,92.0,021,31,31021
368,11702,1,1967,110.0,021,31,31021
368,11927,1,1966,110.0,021,31,31021
368,12144,1,1965,102.0,021,31,31021
368,12355,1,1964,87.0,021,31,31021
368,12541,1,1963,90.0,021,31,31021
368,12714,1,1962,96.0,021,31,31021
368,12888,1,1961,87.0,021,31,31021
368,13063,1,1960,75.0,021,31,31021
368,13261,1,1959,87.0,021,31,31021
368,13453,1,1958,82.0,021,31,31021
368,13615,1,1957,85.0,021,31,31021
368,13770,1,1956,69.0,021,31,31021
368,13919,1,1955,69.0,021,31,31021
368,14035,1,1954,60.0,021,31,31021
368,14225,1,1952,56.0,021,31,31021
368,14324,1,1951,65.0,021,31,31021
368,14523,1,1949,66.0,021,31,31021
368,14628,1,1948,68.0,021,31,31021
368,14725,1,1947,50.0,021,31,31021
368,14889,0,2013,183.8,021,31,31021
368,15013,0,2012,97.9,021,31,31021
368,15157,0,2011,163.5,021,31,31021
368,15292,0,2010,160.0,021,31,31021
368,15418,0,2009,184.0,021,31,31021
368,15535,0,2008,147.0,021,31,31021
368,15716,0,2007,144.0,021,31,31021
368,15924,0,2006,127.0,021,31,31021
368,16137,0,2005,135.0,021,31,31021
368,16340,0,2004,154.0,021,31,31021
368,16563,0,2003,129.0,021,31,31021
368,16819,0,2002,93.0,021,31,31021
368,17066,0,2001,125.0,021,31,31021
368,17321,0,2000,116.0,021,31,31021
368,17592,0,1999,143.0,021,31,31021
368,17861,0,1998,128.0,021,31,31021
368,18138,0,1997,120.0,021,31,31021
368,18386,0,1996,127.0,021,31,31021
368,18656,0,1995,94.0,021,31,31021
368,18924,0,1994,126.0,021,31,31021
368,19211,0,1993,97.0,021,31,31021
368,19476,0,1992,138.0,021,31,31021
368,19767,0,1991,109.0,021,31,31021
368,20042,0,1990,105.0,021,31,31021
368,20305,0,1989,86.0,021,31,31021
368,20579,0,1988,84.0,021,31,31021
368,20925,0,1987,115.0,021,31,31021
368,21200,0,1986,113.0,021,31,31021
368,21536,0,1985,117.0,021,31,31021
368,21861,0,1984,86.0,021,31,31021
368,22210,0,1983,73.0,021,31,31021
368,22508,0,1982,102.0,021,31,31021
368,22786,0,1981,79.0,021,31,31021
368,23004,0,1980,58.0,021,31,31021
368,23198,0,1979,100.0,021,31,31021
368,23392,0,1978,101.0,021,31,31021
368,23579,0,1977,70.0,021,31,31021
368,23778,0,1976,31.5,021,31,31021
368,23978,0,1975,67.0,021,31,31021
368,24194,0,1974,32.3,021,31,31021
368,24412,0,1973,95.0,021,31,31021
368,24617,0,1972,113.0,021,31,31021
368,24739,0,1971,84.0,021,31,31021
368,24860,0,1970,61.0,021,31,31021
368,24978,0,1969,89.0,021,31,31021
368,25092,0,1968,66.0,021,31,31021
368,25220,0,1967,66.0,021,31,31021
368,25357,0,1966,87.0,021,31,31021
368,25491,0,1965,73.0,021,31,31021
368,25633,0,1964,54.0,021,31,31021
368,25777,0,1963,65.0,021,31,31021
368,25892,0,1962,66.0,021,31,31021
368,26008,0,1961,64.0,021,31,31021
368,26129,0,1960,50.0,021,31,31021
368,26276,0,1959,57.2,021,31,31021
368,26423,0,1958,59.7,021,31,31021
368,26553,0,1957,50.0,021,31,31021
368,26684,0,1956,21.0,021,31,31021
368,26817,0,1955,25.0,021,31,31021
368,26945,0,1954,41.4,021,31,31021
368,27066,0,1953,46.0,021,31,31021
368,27187,0,1952,53.4,021,31,31021
368,27310,0,1951,33.0,021,31,31021
368,27434,0,1950,48.0,021,31,31021
368,27558,0,1949,40.0,021,31,31021
368,27684,0,1948,53.0,021,31,31021
368,27811,0,1947,22.0,021,31,31021
2950,46,1,2013,202.2,027,31,31027
2950,154,1,2012,167.5,027,31,31027
2950,277,1,2011,183.9,027,31,31027
2950,410,1,2010,195.0,027,31,31027
2950,526,1,2009,194.0,027,31,31027
2950,632,1,2008,195.0,027,31,31027
2950,829,1,2007,187.0,027,31,31027
2950,1062,1,2006,182.0,027,31,31027
2950,1296,1,2005,184.0,027,31,31027
2950,1521,1,2004,198.0,027,31,31027
2950,1745,1,2003,172.0,027,31,31027
2950,2003,1,2002,158.0,027,31,31027
2950,2254,1,2001,168.0,027,31,31027
2950,2511,1,2000,157.0,027,31,31027
2950,2797,1,1999,161.0,027,31,31027
2950,3049,1,1998,159.0,027,31,31027
2950,3321,1,1997,136.0,027,31,31027
2950,3569,1,1996,157.0,027,31,31027
2950,3864,1,1995,130.0,027,31,31027
2950,4160,1,1994,151.0,027,31,31027
2950,4473,1,1993,122.0,027,31,31027
2950,4775,1,1992,139.0,027,31,31027
2950,5083,1,1991,136.0,027,31,31027
2950,5391,1,1990,119.0,027,31,31027
2950,5707,1,1989,136.0,027,31,31027
2950,6033,1,1988,125.0,027,31,31027
2950,6385,1,1987,128.0,027,31,31027
2950,6748,1,1986,139.0,027,31,31027
2950,7100,1,1985,131.0,027,31,31027
2950,7463,1,1984,132.0,027,31,31027
2950,7839,1,1983,103.0,027,31,31027
2950,8138,1,1982,122.0,027,31,31027
2950,8431,1,1981,117.0,027,31,31027
2950,8701,1,1980,106.0,027,31,31027
2950,8942,1,1979,119.0,027,31,31027
2950,9174,1,1978,111.0,027,31,31027
2950,9429,1,1977,103.0,027,31,31027
2950,9686,1,1976,101.0,027,31,31027
2950,9943,1,1975,90.0,027,31,31027
2950,10197,1,1974,83.0,027,31,31027
2950,10453,1,1973,96.0,027,31,31027
2950,10708,1,1972,117.0,027,31,31027
2950,10891,1,1971,105.0,027,31,31027
2950,11106,1,1970,94.0,027,31,31027
2950,11312,1,1969,117.0,027,31,31027
2950,11506,1,1968,92.0,027,31,31027
2950,11703,1,1967,90.0,027,31,31027
2950,11928,1,1966,96.0,027,31,31027
2950,12145,1,1965,85.0,027,31,31027
2950,12356,1,1964,70.0,027,31,31027
2950,12542,1,1963,80.0,027,31,31027
2950,12715,1,1962,78.0,027,31,31027
2950,12889,1,1961,75.0,027,31,31027
2950,13064,1,1960,75.0,027,31,31027
2950,13262,1,1959,53.0,027,31,31027
2950,13454,1,1958,74.0,027,31,31027
2950,13616,1,1957,74.0,027,31,31027
2950,13771,1,1956,72.0,027,31,31027
2950,13920,1,1955,52.0,027,31,31027
2950,14036,1,1954,60.0,027,31,31027
2950,14132,1,1953,59.0,027,31,31027
2950,14226,1,1952,54.0,027,31,31027
2950,14325,1,1951,50.0,027,31,31027
2950,14421,1,1950,52.0,027,31,31027
2950,14524,1,1949,61.0,027,31,31027
2950,14629,1,1948,59.0,027,31,31027
2950,14726,1,1947,44.0,027,31,31027
2950,14890,0,2013,169.7,027,31,31027
2950,15014,0,2012,33.2,027,31,31027
2950,15158,0,2011,150.2,027,31,31027
2950,15293,0,2010,167.3,027,31,31027
2950,15419,0,2009,155.0,027,31,31027
2950,15536,0,2008,135.0,027,31,31027
2950,15717,0,2007,113.5,027,31,31027
2950,15925,0,2006,91.0,027,31,31027
2950,16138,0,2005,132.0,027,31,31027
2950,16341,0,2004,144.0,027,31,31027
2950,16564,0,2003,103.0,027,31,31027
2950,16820,0,2002,73.0,027,31,31027
2950,17067,0,2001,125.0,027,31,31027
2950,17322,0,2000,97.0,027,31,31027
2950,17593,0,1999,114.0,027,31,31027
2950,17862,0,1998,118.0,027,31,31027
2950,18139,0,1997,96.0,027,31,31027
2950,18387,0,1996,113.0,027,31,31027
2950,18657,0,1995,76.0,027,31,31027
2950,18925,0,1994,107.0,027,31,31027
2950,19212,0,1993,96.0,027,31,31027
2950,19477,0,1992,101.0,027,31,31027
2950,19768,0,1991,70.0,027,31,31027
2950,20043,0,1990,70.0,027,31,31027
2950,20306,0,1989,49.0,027,31,31027
2950,20580,0,1988,57.0,027,31,31027
2950,20926,0,1987,82.0,027,31,31027
2950,21201,0,1986,89.0,027,31,31027
2950,21537,0,1985,91.0,027,31,31027
2950,21862,0,1984,79.0,027,31,31027
2950,22211,0,1983,57.0,027,31,31027
2950,22509,0,1982,78.0,027,31,31027
2950,22787,0,1981,71.0,027,31,31027
2950,23005,0,1980,47.0,027,31,31027
2950,23199,0,1979,81.0,027,31,31027
2950,23393,0,1978,77.0,027,31,31027
2950,23580,0,1977,70.0,027,31,31027
2950,23779,0,1976,27.5,027,31,31027
2950,23979,0,1975,26.0,027,31,31027
2950,24195,0,1974,30.4,027,31,31027
2950,24413,0,1973,61.0,027,31,31027
2950,24618,0,1972,84.0,027,31,31027
2950,24740,0,1971,49.0,027,31,31027
2950,24861,0,1970,33.0,027,31,31027
2950,24979,0,1969,68.0,027,31,31027
2950,25093,0,1968,21.0,027,31,31027
2950,25221,0,1967,52.0,027,31,31027
2950,25358,0,1966,63.0,027,31,31027
2950,25492,0,1965,53.0,027,31,31027
2950,25634,0,1964,44.0,027,31,31027
2950,25778,0,1963,51.0,027,31,31027
2950,25893,0,1962,54.0,027,31,31027
2950,26009,0,1961,40.0,027,31,31027
2950,26130,0,1960,44.0,027,31,31027
2950,26277,0,1959,46.9,027,31,31027
2950,26424,0,1958,41.8,027,31,31027
2950,26554,0,1957,42.0,027,31,31027
2950,26685,0,1956,17.0,027,31,31027
2950,26818,0,1955,9.5,027,31,31027
2950,26946,0,1954,37.5,027,31,31027
2950,27067,0,1953,36.0,027,31,31027
2950,27188,0,1952,42.1,027,31,31027
2950,27311,0,1951,30.0,027,31,31027
2950,27435,0,1950,36.0,027,31,31027
2950,27559,0,1949,36.0,027,31,31027
2950,27685,0,1948,37.0,027,31,31027
2950,27812,0,1947,21.0,027,31,31027
631,47,1,2013,230.1,043,31,31043
631,831,1,2007,206.0,043,31,31043
631,1064,1,2006,203.0,043,31,31043
631,1298,1,2005,187.0,043,31,31043
631,1523,1,2004,190.0,043,31,31043
631,1747,1,2003,186.0,043,31,31043
631,2005,1,2002,138.0,043,31,31043
631,2256,1,2001,153.0,043,31,31043
631,2513,1,2000,148.0,043,31,31043
631,2799,1,1999,172.0,043,31,31043
631,3051,1,1998,165.0,043,31,31043
631,3323,1,1997,148.0,043,31,31043
631,3571,1,1996,131.0,043,31,31043
631,3866,1,1995,153.0,043,31,31043
631,4162,1,1994,165.0,043,31,31043
631,4475,1,1993,144.0,043,31,31043
631,4777,1,1992,170.0,043,31,31043
631,5085,1,1991,155.0,043,31,31043
631,5393,1,1990,149.0,043,31,31043
631,5709,1,1989,144.0,043,31,31043
631,6035,1,1988,136.0,043,31,31043
631,6387,1,1987,143.0,043,31,31043
631,6750,1,1986,142.0,043,31,31043
631,7102,1,1985,145.0,043,31,31043
631,7465,1,1984,128.0,043,31,31043
631,7841,1,1983,112.0,043,31,31043
631,8140,1,1982,130.0,043,31,31043
631,8433,1,1981,119.0,043,31,31043
631,8703,1,1980,115.0,043,31,31043
631,8944,1,1979,126.0,043,31,31043
631,9176,1,1978,121.0,043,31,31043
631,9431,1,1977,107.0,043,31,31043
631,9688,1,1976,100.0,043,31,31043
631,9945,1,1975,109.0,043,31,31043
631,10199,1,1974,90.0,043,31,31043
631,10455,1,1973,105.0,043,31,31043
631,10710,1,1972,122.0,043,31,31043
631,10893,1,1971,107.0,043,31,31043
631,11108,1,1970,98.0,043,31,31043
631,11314,1,1969,119.0,043,31,31043
631,11508,1,1968,95.0,043,31,31043
631,11705,1,1967,100.0,043,31,31043
631,11930,1,1966,100.0,043,31,31043
631,12147,1,1965,88.0,043,31,31043
631,12358,1,1964,72.0,043,31,31043
631,12544,1,1963,86.0,043,31,31043
631,12717,1,1962,95.0,043,31,31043
631,12891,1,1961,82.0,043,31,31043
631,13066,1,1960,68.0,043,31,31043
631,13264,1,1959,80.0,043,31,31043
631,13456,1,1958,77.0,043,31,31043
631,13618,1,1957,79.0,043,31,31043
631,13773,1,1956,69.0,043,31,31043
631,13922,1,1955,70.0,043,31,31043
631,14227,1,1952,61.0,043,31,31043
631,14326,1,1951,55.0,043,31,31043
631,14423,1,1950,65.0,043,31,31043
631,14526,1,1949,65.0,043,31,31043
631,14631,1,1948,66.0,043,31,31043
631,14891,0,2013,179.9,043,31,31043
631,15719,0,2007,158.0,043,31,31043
631,15927,0,2006,134.0,043,31,31043
631,16140,0,2005,152.0,043,31,31043
631,16343,0,2004,161.0,043,31,31043
631,16566,0,2003,140.0,043,31,31043
631,16822,0,2002,112.0,043,31,31043
631,17069,0,2001,134.0,043,31,31043
631,17324,0,2000,111.0,043,31,31043
631,17595,0,1999,135.0,043,31,31043
631,17864,0,1998,146.0,043,31,31043
631,18141,0,1997,121.0,043,31,31043
631,18389,0,1996,113.0,043,31,31043
631,18659,0,1995,97.0,043,31,31043
631,18927,0,1994,117.0,043,31,31043
631,19214,0,1993,106.0,043,31,31043
631,19479,0,1992,119.0,043,31,31043
631,19770,0,1991,101.0,043,31,31043
631,20045,0,1990,110.0,043,31,31043
631,20308,0,1989,94.0,043,31,31043
631,20582,0,1988,63.0,043,31,31043
631,20928,0,1987,110.0,043,31,31043
631,21203,0,1986,106.0,043,31,31043
631,21539,0,1985,104.0,043,31,31043
631,21864,0,1984,90.0,043,31,31043
631,22213,0,1983,68.0,043,31,31043
631,22511,0,1982,98.0,043,31,31043
631,22789,0,1981,77.0,043,31,31043
631,23007,0,1980,59.0,043,31,31043
631,23201,0,1979,92.0,043,31,31043
631,23395,0,1978,88.0,043,31,31043
631,23582,0,1977,80.0,043,31,31043
631,23781,0,1976,47.0,043,31,31043
631,23981,0,1975,59.0,043,31,31043
631,24197,0,1974,45.0,043,31,31043
631,24415,0,1973,93.0,043,31,31043
631,24620,0,1972,114.0,043,31,31043
631,24742,0,1971,76.0,043,31,31043
631,24863,0,1970,68.0,043,31,31043
631,24981,0,1969,80.0,043,31,31043
631,25095,0,1968,40.0,043,31,31043
631,25223,0,1967,62.0,043,31,31043
631,25360,0,1966,73.0,043,31,31043
631,25494,0,1965,60.0,043,31,31043
631,25636,0,1964,44.0,043,31,31043
631,25780,0,1963,56.0,043,31,31043
631,25895,0,1962,59.0,043,31,31043
631,26011,0,1961,53.0,043,31,31043
631,26132,0,1960,49.0,043,31,31043
631,26279,0,1959,50.8,043,31,31043
631,26426,0,1958,46.7,043,31,31043
631,26556,0,1957,46.0,043,31,31043
631,26687,0,1956,28.0,043,31,31043
631,26820,0,1955,20.0,043,31,31043
631,26948,0,1954,37.7,043,31,31043
631,27069,0,1953,38.0,043,31,31043
631,27190,0,1952,51.9,043,31,31043
631,27313,0,1951,31.0,043,31,31043
631,27437,0,1950,42.0,043,31,31043
631,27561,0,1949,42.0,043,31,31043
631,27687,0,1948,49.0,043,31,31043
631,27814,0,1947,24.0,043,31,31043
3154,48,1,2013,206.0,107,31,31107
3154,156,1,2012,172.7,107,31,31107
3154,279,1,2011,190.3,107,31,31107
3154,413,1,2010,192.3,107,31,31107
3154,528,1,2009,211.0,107,31,31107
3154,634,1,2008,188.0,107,31,31107
3154,833,1,2007,189.0,107,31,31107
3154,1066,1,2006,198.0,107,31,31107
3154,1300,1,2005,190.0,107,31,31107
3154,1525,1,2004,193.0,107,31,31107
3154,1749,1,2003,185.0,107,31,31107
3154,2007,1,2002,162.0,107,31,31107
3154,2258,1,2001,163.0,107,31,31107
3154,2515,1,2000,160.0,107,31,31107
3154,2801,1,1999,156.0,107,31,31107
3154,3053,1,1998,144.0,107,31,31107
3154,3325,1,1997,145.0,107,31,31107
3154,3573,1,1996,147.0,107,31,31107
3154,3868,1,1995,135.0,107,31,31107
3154,4164,1,1994,150.0,107,31,31107
3154,4477,1,1993,124.0,107,31,31107
3154,4779,1,1992,136.0,107,31,31107
3154,5087,1,1991,131.0,107,31,31107
3154,5395,1,1990,130.0,107,31,31107
